,start,end,values
895,1581055200,1581058800,237
896,1581058800,1581062400,236
897,1581062400,1581066000,236
898,1581066000,1581069600,237
899,1581069600,1581073200,237
900,1581073200,1581076800,237
901,1581076800,1581080400,237
902,1581080400,1581084000,238
903,1581084000,1581087600,237
904,1581087600,1581091200,238
905,1581091200,1581094800,237
906,1581094800,1581098400,238
907,1581098400,1581102000,237
908,1581102000,1581105600,237
909,1581105600,1581109200,238
910,1581109200,1581112800,238
911,1581112800,1581116400,237
912,1581116400,1581120000,237
913,1581120000,1581123600,238
914,1581123600,1581127200,237
915,1581127200,1581130800,238
916,1581130800,1581134400,234
917,1581134400,1581138000,234
918,1581138000,1581141600,234
919,1581141600,1581145200,237
920,1581145200,1581148800,237
921,1581148800,1581152400,237
922,1581152400,1581156000,237
923,1581156000,1581159600,238
924,1581159600,1581163200,238
925,1581163200,1581166800,238
926,1581166800,1581170400,238
927,1581170400,1581174000,238
928,1581174000,1581177600,234
929,1581177600,1581181200,234
930,1581181200,1581184800,235
931,1581184800,1581188400,237
932,1581188400,1581192000,237
933,1581192000,1581195600,234
934,1581195600,1581199200,234
935,1581199200,1581202800,234
936,1581202800,1581206400,234
937,1581206400,1581210000,237
938,1581210000,1581213600,238
939,1581213600,1581217200,237
940,1581217200,1581220800,238
941,1581220800,1581224400,238
942,1581224400,1581228000,238
943,1581228000,1581231600,237
944,1581231600,1581235200,237
945,1581235200,1581238800,237
946,1581238800,1581242400,237
947,1581242400,1581246000,234
948,1581246000,1581249600,234
949,1581249600,1581253200,234
950,1581253200,1581256800,234
951,1581256800,1581260400,236
952,1581260400,1581264000,236
953,1581264000,1581267600,236
954,1581267600,1581271200,234
955,1581271200,1581274800,237
956,1581274800,1581278400,236
957,1581278400,1581282000,234
958,1581282000,1581285600,234
959,1581285600,1581289200,234
960,1581289200,1581292800,234
961,1581292800,1581296400,234
962,1581296400,1581300000,235
963,1581300000,1581303600,238
964,1581303600,1581307200,238
965,1581307200,1581310800,238
966,1581310800,1581314400,238
967,1581314400,1581318000,237
968,1581318000,1581321600,238
969,1581321600,1581325200,238
970,1581325200,1581328800,238
971,1581328800,1581332400,237
972,1581332400,1581336000,237
973,1581336000,1581339600,237
974,1581339600,1581343200,237
975,1581343200,1581346800,238
976,1581346800,1581350400,238
977,1581350400,1581354000,238
978,1581354000,1581357600,238
979,1581357600,1581361200,238
980,1581361200,1581364800,237
981,1581364800,1581368400,237
982,1581368400,1581372000,237
983,1581372000,1581375600,237
984,1581375600,1581379200,237
985,1581379200,1581382800,237
986,1581382800,1581386400,237
987,1581386400,1581390000,237
988,1581390000,1581393600,238
989,1581393600,1581397200,237
990,1581397200,1581400800,237
991,1581400800,1581404400,237
992,1581404400,1581408000,237
993,1581408000,1581411600,237
994,1581411600,1581415200,237
995,1581415200,1581418800,237
